SMILES,TARGET_Oxidation Potential (vs Li/Li+)
CC1=C[C@@H](CO)[C@H]2O[C@@H]12,0.973277844
C[C@@]1([C@@H](N)CC#N)CN1,1.208912075
CC[C@@]1(C#N)C[C@H]2N[C@H]21,1.071296168
O=C1C=C[C@@H]([C@H]2CO2)C1,1.745816806
COC[C@H]1[C@H]2CC(=O)[C@H]21,1.182914573
C[C@H]1[C@H]2OCC[C@]21C,0.341089267
N#C[C@@H]1[C@@H]2C[C@@H]3[C@H]1[N@]3C2,1.682218796
CC[C@@H]1[C@H](CO)C[C@@H]1O,1.250502775
CO[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,0.044078825
C[C@H]1CC=C[C@H]2O[C@@H]12,1.123979818
C1OC[C@H]2C[C@H]3C[C@@H]1[C@H]32,1.025027312
C[C@@]12C[C@H]3C[C@@H]1[C@]32CO,0.059499388
C#C[C@H]1OC[C@H]2OC[C@@H]12,1.692244921
N=C1CN=C([C@H]2CN2)N1,1.10514614
C[C@@H]1[C@H](CC=O)C[C@@H]1O,1.56950919
C(#C[C@H]1CO1)C[C@H]1CO1,1.672101046
C[C@H]1CC(=O)OCC1=O,2.061324636
CC1=C[C@H](C=O)CC1,0.929431536
C[C@H]1C=C2[C@@H]3[C@@H]4[C@H]2[N@]4[C@@H]31,0.234555326
CCC[C@H]1OCC12CC2,1.402018795
C[C@@]12[C@@H]3[C@@H]4[C@H]5[C@@H]4N([C@@H]31)[C@H]52,0.830449031
C[C@H]1CCCC=C1C#N,1.642222016
O=C1CCOC(=O)C1=O,1.915952953
C[C@H]1O[C@@]12CCOC2,1.750197544
CC1=C[C@@H](C=O)[C@H]2C[C@@H]12,0.728253655
C#C[C@H]1CC=C(C=O)C1,1.796803773
CC#C[C@@]12CN3C[C@@H]1[C@H]32,0.338525448
O[C@]1(C2CC2)C=CCC1,1.421701776
CCO[C@@H](CC)C1CC1,1.296470435
C1C[C@H]2CC[C@@H](O1)O2,1.718658393
CC[C@H]1CC[C@@]12O[C@H]2C,1.376096112
C1O[C@H]1[C@H]1C[C@H]2C[C@@H]1C2,2.102193735
O=C[C@@]12C=CCO[C@@H]1C2,1.223084414
C1C[C@H]2C[C@H]3O[C@H]3[C@H]2O1,1.330365807
C[C@@H]1[C@H]2c3cnnn3[C@@H]12,1.210818456
C#CCC1=C[C@@H](O)CC1,1.278762604
O=C[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,0.993885106
C[C@@H](CO)C1CC1,1.577246178
C#CC[C@]1(C)C[C@H]1CO,1.056764938
O=C1C[C@]2(CCOC2)O1,2.163253505
CC[C@H]1C[C@H]2[C@@H](C#N)[C@@H]12,1.618560223
C[C@]12CC[C@H]1[C@H]1C[C@H]1O2,0.658482607
O=C1C[C@@]2(CO1)C[C@@H]2O,1.147473804
CCC[C@H]1O[C@H]1COC,1.682900055
CC#CCC(=O)C(C)=O,1.276403482
C1C[C@]2(CC[C@H]3O[C@H]32)O1,1.439181443
Cc1coc(CO)c1O,0.211740262
CC1(C)OCCC12CC2,1.352336651
OCC[C@@]12C=CC[C@@H]1C2,0.569344281
O=C1C[C@@H]2OC(=O)[C@@H]2O1,2.478758121
O=C[C@H]1CC=CC(=O)C1,1.776480065
N#CCC[C@H]1[C@H]2CC[N@]21,1.137160473
C#C[C@]12O[C@H]1[C@@]1(C)O[C@H]12,0.939671722
C[C@H]1O[C@H]2[C@H]3O[C@H]3[C@@]12C,1.286026539
CC[C@H]1OCC(=O)[C@H]1C,1.4422639
C[C@@H]1[C@H](C)[C@@H]1COC=O,1.336269714
CCc1nccnc1C,1.279353217
C[C@@H]1[C@H](C)[C@H](C)O[C@@H]1C,1.335897684
C[C@H]1OC[C@H]2C=CC[C@H]21,1.067200578
C[C@H]1O[C@H]2C[C@H]2[C@@]12CO2,0.884607006
C1#CCN=CNC=NC1,0.437924305
C[C@H]1C[C@H]2CO[C@H]2C1=O,1.042341297
C[C@@]12C=C3CC[C@@H]3[C@@H]1O2,0.882955528
OCC[C@H]1[C@H]2C[C@@H](O)[C@H]21,1.023278434
OCCCc1ccco1,0.602849042
CCc1cn[nH]c1,1.062521066
C1O[C@@H]2C[C@H]([C@H]3CO3)[C@H]12,1.376160496
C1=C[C@H]2O[C@H]3C[C@@H](C1)[C@H]32,1.118253235
O=C1C=C2CO[C@@H]2CO1,2.140238138
CC1=CCOCCC1,0.905360769
CC(C)COC[C@H]1CO1,1.61978151
C#CC[N@@]1C[C@H]1C#C,1.056765746
C[C@H]1[C@H]2CC=C[C@]21C#N,1.095392309
C[C@H]1C[C@H]2[C@H]3C[C@@H](O1)[C@H]32,0.90515667
CC1(C)OCCCC1=O,0.97037454
N#C[C@H]1C=CC2CN1C2,0.98287474
CC(C)[C@H]1C[C@H]2O[C@@]12C,0.761428961
CN1CC=C[C@H]1C#N,0.739610374
CC[C@H]1O[C@H]1COC,1.714471745
C[C@H]1OC[C@H]2C[C@H]2[C@H]1O,1.04865743
C#CC[C@@](N)(C#N)CC,1.751674759
N#C[C@H]1C=C2C[C@@H]3[C@H]2[C@@H]31,0.815009078
O=C[C@]12O[C@H]1[C@H]1C[C@@H]2O1,1.969896842
N#CC1(N2CCC2)CC1,0.296379751
C#C[C@]1(O)C[C@@H]2[C@H](C)[C@@H]21,0.997447664
C1Cc2nn[nH]c2N1,0.187416257
CC(C)(C)COC1CC1,0.760882976
CO[C@@H](C)C1CC=CC1,0.916315085
CC1(C)C[C@H]2[C@@H](C#N)[C@H]21,1.605157121
C#Cc1nc(C)n(C)n1,1.081696883
N#C[C@@]12CC=C[C@@H]1C2,1.452697163
CC(C)[C@]12O[C@H]1[C@H]1C[C@H]12,0.234494954
C[C@H]1OC[C@]2(O)C[C@H]1C2,1.292612282
OC[C@@H]1[C@@H]2O[C@H]3[C@@H]2[C@@H]13,0.828230004
O=C1O[C@@H]2C[C@H]3[C@@H](O2)[C@@H]13,1.694338059
C#CC1(C=O)CC=CC1,1.246429831
C[C@H]1[C@H]2N[C@H]2[C@H]1N1CC1,0.375531637
CCC[C@@H]1[C@H](O)[C@@H]1O,0.643292373
C#C[C@H]1COC[C@H]2C[C@H]21,1.481970695
CC[C@]12O[C@H]1[C@H]1C[C@@H]2C1,0.959833955
CCC(C)(C=O)CC,1.62476436
O=C1C[C@H]2C[C@]1(CO)C2,1.314153254
OC[C@H]1CO[C@H]1CO,1.552286235
C1O[C@@H]2CO[C@H]1C21CO1,1.582017408
C[C@H]1C[N@@]2[C@@H]3[C@H]2[C@H]2[C@@H]3[N@]21,0.407319854
C[C@H]1C[C@@]2(C)O[C@@]12C,0.485004706
CC[C@H]1C[C@@]2(C#N)C[N@@]12,1.563773756
O=CC#CC(=O)C1CC1,2.401366275
C#C[C@H](OCC)[C@H]1CO1,1.850320518
C[C@H]1C[C@]2(CN2)[C@@]12CN2,0.718371952
C1CCC2(C1)CO2,2.035264505
C[C@@H]1C=C(C=O)COC1,1.749122654
CCC(=O)C1(CO)CC1,1.506733189
C[C@@H]1[C@H](O)[C@@H]2O[C@H]3[C@@H]2[C@@H]13,0.753040035
Cc1cncn1CC#N,0.918567677
C[C@H]1O[C@H]2CC[C@@H]1CC2,1.145665293
COCC[C@@H](C)C(C)C,1.604319628
CCc1cnn(C)c1C,0.479306084
C[C@H]1CC2(CCO1)CC2,1.092802377
CC[C@@]12C[C@@]3(C)C[N@]1[C@H]32,0.667185428
C#C[C@@H](C)CCC#N,2.555457498
O=C[C@]12CC=CC[C@H]1O2,1.589759885
C[C@H]1[C@H]2[C@H]3C[C@]1(O)[C@H]32,0.74784628
C[C@@]1(O)C[C@@H](O)[C@@]12CO2,1.195295451
C1C[C@H]2CO[C@@H](CO1)C2,1.004331158
O=CC#C[C@@H]1C=CCC1,1.654019722
C#CCCC1OCCO1,1.701071796
C[C@@H](CC=O)[C@@H](O)C=O,1.892932268
COC(=O)[C@@]1(C)CCO1,1.594879444
O=C[C@H]1C[C@H]2CC[C@@H]1O2,1.947357584
O=C1CO[C@H](CO)C1=O,1.548594678
C[C@H]1N[C@H]1c1cnc[nH]1,0.426140971
C[C@@H]1C(C)(C)[C@@H]2O[C@]12C,0.776493097
O=CC1=C[C@@H](C=O)CC1,1.698253675
OC[C@H]1[C@@H]2CC=C[C@H]1C2,0.833871897
CC(C)O[C@H](C=O)CO,1.357327503
C[C@H]1C[C@@H](O)CC1=O,1.516893925
N#C[C@H]1[C@H]2CCCC[C@@H]12,1.759905226
CCOCC(C)C,1.564679277
COC[C@@]1(C)CCC1=O,0.974076184
C1O[C@@H]2COC[C@@]23C[C@@H]13,1.28939368
CC(C)C#C[C@@]1(C)CO1,1.426915011
C#CC1=CC[C@H](C=O)C1,0.943429049
C1C[N@@]2C[C@H]2[C@H]2N[C@@H]12,0.582682566
CO[C@@H]1C=C[C@@]2(CO2)C1,1.37411176
C1CN1[C@H]1[C@@H]2[C@H]1[N@]1C[C@H]21,0.267057275
C[C@H]1N[C@@]12C[N@@]1C[C@H]12,0.71758404
C[N@]1[C@@H]2[C@H](C#N)C[C@@H]21,0.827298787
C[C@@]1(C#N)C[N@@]1CC#N,2.116718126
C[C@H]1C[C@H]1OCC=O,0.849903273
O=C1COC(=O)[C@H]1O,2.295211572
C[C@H]1[C@@H]2[N@@]1CCC2(C)C,0.344710033
C#C[C@H]1C[C@H](COC)C1,1.653317916
CC1(C)[C@@H]2[C@H](C#N)C[C@@H]21,1.30620117
C[C@H]1C[C@@H]2C=C[C@H](O1)O2,1.683453194
O=C[C@@]12[C@H]3CO[C@@H]1[C@@H]2C3,1.026745986
CO[C@@H](CO)[C@@H](O)C=O,1.594832266
N#C[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@]43,1.321129638
CO[C@]12C[C@H](C1)[C@H]1C[C@H]12,0.934654662
O=C1CCC[C@@H]2C[C@H]1O2,1.172010298
C[C@@]1(C=O)OC(=O)[C@H]1O,2.11756191
CC1(C)[C@@H]2OC(=O)C[C@@H]21,0.972204186
COC1(CO)CCCC1,1.152701731
C[C@@H]1O[C@H]2[C@@H]1[C@H]2[C@@H](C)O,0.760604844
C[C@@H](O)[C@@H]1[C@@H]2CC[C@@H]21,0.793956188
CC[C@H]1C[C@@H](O)[C@@]12CO2,1.117693354
C[C@]12C[C@@H](O)C=C[C@H]1O2,1.306960761
C[C@H]1C[C@@H](O)[C@H]2C[C@]21O,0.556693877
C[C@@H]1OC(=O)[C@H](CO)O1,2.081621274
CC1=C[C@H]2CC[C@H]2OC1,0.791494994
C#CC#C[C@@H]1OC[C@@H]1C,1.606214743
c1ncc2c(n1)CCN2,0.279285043
N#C[C@@]12CC[C@H]3[C@@H]1CN32,1.195507097
CC1(C)C[C@H]1CN1CC1,0.682006811
O=C[C@@]12C[C@@H]1C=C[C@@H]2O,1.383159919
OC[C@@]12COCC[C@@H]1C2,1.222509082
O=C[C@]12C[C@H]1C=CC2=O,1.946487627
C#C[C@@H]1C[C@@]2(C=O)C[C@@H]12,1.489312496
C[C@]12C[C@H]1C[C@H]2C=O,0.730141999
CC(C)(O)C(=O)CCO,1.106685741
CC(C)[C@]12O[C@H]1C[C@H]2O,1.122247971
C[C@H]1CC(=O)[C@]1(C)CO,1.051584462
O=C[C@H]1CCC[C@H]2C[C@H]21,1.326091435
O=C1[C@H]2O[C@H]2[C@H]2CC[C@@H]12,1.535857348
C[C@@]1(CC#CCO)CO1,1.710798591
C[C@H]1[C@H]2CO[C@]21CO,0.454622448
COC[C@H]1OCCC1=O,1.406133802
CCO[C@@H](C=O)C(C)=O,1.512114713
N#CC1=CC[C@H](C#N)C1,2.356933275
C[C@@H]1CC[C@@H]1[C@@H](C)C#N,1.866204978
C#C[C@@H]1C=C[C@@H](OC)O1,1.798421149
CC1(C)[C@@H]2C=C[C@@]1(C)O2,0.889211724
OC[C@@H](O)CCC1CC1,1.579082978
C1[C@H]2C[C@]23CC[N@]2[C@H]1[C@@H]23,0.713445535
CC1=C(C)COCCC1,0.504325862
C[C@H]1CC[C@H]1CO,1.617208862
C[C@H]1OCC[C@@]2(O)C[C@@H]12,0.705924763
O=C1C[C@H]2[C@H]3C[C@]2(C1)C3,1.533063854
CC[C@@]1(C)C[C@H]2[C@@H](O)[C@H]21,0.850385491
C[C@]12C[C@H](C=C1CO)O2,0.732486315
N#CC#C[C@@H](N)CC#N,2.284549185
CCC[C@@H](O)COC=O,2.017674449
C[C@H]1CCn2ncnc21,1.333543729
C(#C[C@H]1CN1)CN1CC1,1.067453895
C[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@]23,1.081965934
CC(C)[C@@]1(C)C[C@H]1CO,0.790071239
O=CCCCC[C@H]1CO1,2.150463297
CC#CC[C@@H](C#N)CC,1.840541285
c1cc([C@H]2CN2)c[nH]1,0.149508561
C1C[C@H]2OC[C@H]3[C@@H]1[C@H]32,1.435714008
CCC(=O)CC#CC=O,1.988532028
O=CCC[C@@H]1C=CCC1,1.210717422
CC(C)(C)[N@@]1C[C@H]1C#N,1.204294403
C1[C@H]2C[C@@H]3O[C@H]2[C@@H]2[C@H]1[C@@H]23,1.179050192
C#C[C@@H]1O[C@H](C)[C@@H]1CC,1.614489069
N#C[C@]1(CN)C2CN1C2,1.152817381
CO[C@H]1O[C@H]2C[C@H]2[C@H]1O,0.941936599
C[C@H]1O[C@H]2CC[C@@H]1C2,1.223583591
CC[C@H]1C[C@H]1COC=O,1.904447517
C#C[C@]1(CC)C[C@@H](O)C1,1.51114191
C[C@H]1[C@H]2N[C@H]2[C@H]2N[C@]21C,0.397465259
C[C@H]1CCC1(C=O)C=O,2.069682164
C#C[C@@]12[C@@H](C)[C@H]3C[N@]1[C@H]32,0.918939022
C[C@H]1CCO[C@H]2C[C@]21C,0.399009173
CC[C@H]1C[C@H]2OCC[C@@H]12,1.088739509
O=C1O[C@H]2[C@H]3C[C@H]3O[C@@H]12,1.639772642
O=C[C@@]1(O)C=CCCC1,1.185498911
C[C@H]1CCOC[C@H]1CO,1.326738657
C[C@@H]1[C@@H]2N[C@@H]2[C@@]12N[C@@H]2C,0.435958883
C[C@H]1CCC(=O)[C@@H](C)C1,1.346866287
O[C@H]1[C@@H]2[C@H]3C=CC[C@@H]2[C@@H]13,0.829940757
C1C[C@]2(CO2)[C@@H]2O[C@H]12,2.023836615
C#C[C@H](CCO)C1CC1,1.717713002
COC[C@H]1[C@@H](C)[C@H]1O,0.653443548
[H]/N=C/N1[C@H](C#N)[C@@H]1CN,1.389035391
CC[N@@]1C[C@H]1C1CC1,0.468249428
O=C(CO)CCCCO,1.440475892
N#C[C@H]1[C@@H]2CCCN1C2,0.853767003
O[C@H]1CC[C@H]2OCC=C12,1.044549521
C#C[C@@H]1C=C(C#N)CC1,1.971958108
OC[C@@H]1[C@@H]2C=CC[C@H]1O2,0.996947649
CCO[C@H]1[C@@H](C)[C@H]1CO,0.425900679
CC[C@]12O[C@@H](C)[C@H]1[C@H]2O,0.265448759
C1O[C@H]1[C@@H]1[C@@H]2C[C@H]1O2,1.540982946
CC(=O)[C@H]1C[C@@H](O)CO1,0.974627066
CO[C@@H]1C=CCC(=O)C1,1.487264128
C[C@@H]1C=C[C@H](CO)CC1,0.9955012
O=CCC1COC1,1.83394926
C#CC1=CCC[C@@]12CO2,1.010022786
N#CC[C@H]1N[C@H]1C#N,2.854498156
C[C@H]1C[C@@]2(CO1)C[C@@H]2C,0.95468372
COCC1=C[C@@H](C)OC1,0.959992445
O=C1OCC=C[C@@H]1CO,1.848760635
C#CC1=C2C[C@@H]3[C@H]2[N@]3C1,0.193364576
COCC(=O)[C@@H](C)C=O,1.695139134
OC[C@]12CC[C@H]1OC2,1.286660822
CCC1=C[C@@H]2[C@H]3O[C@@H]2[C@@H]13,0.595497938
C[C@]1(O)[C@@H]2[C@@H]3O[C@@H]3[C@@H]21,0.459944502
CC(C)CC(=O)[C@H]1CO1,1.704381596
C1O[C@H]2C[C@@H]1[C@@]1(CO1)C2,1.675743461
C#C[C@]1(CC)C[C@H]2O[C@H]21,1.451702633
C[C@H]1C[C@H]2OC(C)(C)[C@@H]12,1.060727739
CCC(CC)[C@@H](C)OC,1.288312321
O=C1O[C@@H]2[C@@H]3C[C@H]1O[C@@H]32,1.116439644
COCC1=CCC[C@H]1O,1.001373833
N#C[C@]1(N)C=C[C@H]2C[C@H]21,1.336593183
CN1[C@H]2[C@H]3[C@@H]4[N@@]3[C@H]2[C@@]41C,0.480279121
O[C@H]1[C@H]2O[C@@H]3[C@H]2CO[C@H]13,1.147723821
CC[C@H]1CC[C@@H](C)[C@H]1O,1.412297444
CC#C[C@H]1N2CC1(C)C2,0.488072197
CC#CCc1ccco1,0.691912741
C#C[C@@H]1CCO[C@@H](C)C1,1.453988885
COCC1(C)CCCC1,1.341812024
CC[C@@H](C)[C@@]1(C=O)CO1,1.977043124
C[C@H]1[C@H]2C[C@@]2(C)[C@H]1O,0.640952052
C[C@@H]1C(C#N)=CC[C@@H]1C,1.687907863
CC#CCC(=O)CO,1.363354359
C[C@H]1CC[C@H]2O[C@H]3[C@@H]1[C@H]32,0.444652508
CC(C)O[C@@H](C)[C@@H](C)O,0.986990884
N#CC1=CCCCC=C1,1.071034455
O=C[C@H]1C[C@H]2C=C[C@@H]1C2,1.369611078
CC[C@]12C[C@H]1C(=O)[C@H]2C,1.064874807
O=COC[C@]1(CO)CO1,2.245438907
C[C@H]1O[C@H]1c1ccco1,0.675015484
C[C@H]1C=Cc2cnnn21,1.021842123
O=CC1=CCO[C@@H]1C=O,1.357655906
OCC#C[C@H]1C[C@H]1CO,0.952291569
CC1=C(CO)CC[C@@H]1C,0.386996892
C#C[C@@H]1[C@@H]2[C@@H]3C[C@@]1(C)[N@]23,1.209907529
CCC[C@@H](C=O)[C@H]1CO1,1.942851183
CC1(C#CCO)CC1,0.814691075
CC#C[C@H]1C[C@H]2C[N@]21,0.896885871
CCOC[C@@H](C)COC,1.557413665
CCCO[C@H]1C[C@@H](C)C1,1.009308912
CC[C@@H]([C@@H](C)O)[C@H]1CO1,1.554809061
CO[C@H]1CC(=O)CO1,1.725351828
C[C@]12C=C[C@@H]3[C@H]1N3C=N2,1.221544092
CC(C)[C@@]1(C)COC1=O,1.953329853
CC#CC1=NCC(=N)N1,0.998081878
C[C@H]1[C@@H](CO)CC12CC2,1.070406605
CCC(=O)[C@H]1CC[C@H]1O,1.450399667
C[C@@]1([C@H]2CO2)C[C@H]1CO,0.908250037
C[C@@H]1O[C@H]([C@@H](C)O)[C@@H]1O,1.22212218
C[C@H]1C[C@H]2CO[C@@H]1OC2,1.188109377
CC(C)(C)C(=O)CC=O,1.720082666
C[C@H]([C@@H](C)O)[C@H]1CCO1,1.433200854
O=C1C[C@H]2CO[C@H]2C1=O,1.243042049
CC#C[C@H]1C[C@H]2C[C@H]2O1,0.657036036
C1[C@H]2CC3(COC3)[C@@H]1O2,1.672989556
C1=C[C@H]2O[C@H]3C[C@]2(C1)C3,1.344228803
C1CCCOCCC1,1.380572615
CO[C@H]1CCC=C1C=O,1.537644771
C[C@H]1C[C@H]1C[C@H]1C[N@@]1C,0.533523342
C#C[C@]1(C#N)C[C@@H]1CC,1.583508574
C[C@]12C[C@H](C1)OC[C@H]2O,1.0895757
O[C@@H]1C[C@H]2C=C[C@@H](C1)C2,1.065575043
CC[C@H]1O[C@H]2CCC=C21,1.032472058
CC1(C)OC[C@H]2C[C@H]2O1,0.703444397
C[C@@]12C[C@H]3C[C@@H]1O[C@H]3C2,1.356453328
CC[C@H]1CCC(=O)C1,1.548629055
C#CC(C#C)OC,2.23114913
C[C@@]12[C@H]3[C@@H]4[C@@H]([N@@]41)[C@]32C#N,1.012913798
C1CC2(C1)CC[C@]21CO1,1.303404625
C[C@H]1C[C@](C)(C=O)CO1,1.695513324
C[C@]1(O)[C@H](CO)[C@@H]1CO,0.452903866
N#C[C@H]1C=C[C@H]2C[C@@H]12,1.39416181
O[C@@H](C1CC1)[C@H]1CCO1,1.128365297
CC(=O)CCC1(C)CC1,1.160749332
C[C@H]1C[C@H]2OC[C@@]2(C)C1,1.510438954
O=C1CCC(=O)C1O,1.674624146
OC[C@H]1COCC[C@H]1O,1.351128269
CN[C@]1(C#N)[C@@H]2CC[C@@H]21,0.53658524
C[C@H]1C[C@H]1[C@H]1CCCO1,0.91615405
CC[C@H]1[C@@H](C)[C@H]1COC,0.967447314
CCc1n[nH]c(C)n1,1.222344628
C[C@@H](O)CC1(CO)CC1,1.17424961
C[C@H](C=O)CC(=O)C=O,1.8058706
C[C@H]1CC(C)(C)C1=O,0.928073595
C1C[C@@H]2C[C@@H]2CO1,1.321960266
C#C[C@H](O)C#C[C@H]1CO1,1.90652063
O=CC[C@H]1OCC(=O)O1,2.533056126
C1C[C@H]2OC[C@H](CO2)O1,1.61279082
CC#CC#C[C@H]1O[C@H]1C,1.058682662
CC(C)(O)[C@H]1C[C@H]2C[C@H]21,0.606988441
CCO[C@@H]1C=C[C@H](O)C1,1.492527834
CC1=CC[C@H]([C@@H](C)O)C1,0.652239867
CC1=C[C@H]2CO[C@@H]1O2,1.272014374
CC1(C)[C@H](CO)[C@@H]2C[C@@H]21,0.816503786
CC[C@@H]1C(=O)[C@@H]2CC[C@H]12,1.073407747
CCOC[C@H]1C[C@H]1C,1.267276614
C[C@H]1[C@H](C2(C)CC2)[N@@]1C,0.364980221
C[C@]12CCC1=C[C@H]1N[C@H]12,0.556561679
C#CC[C@H]1CCCCO1,1.548990164
COCC[C@H]1C[C@H]1C=O,1.930565291
C#CCC(=O)[C@@H](C)C#C,1.678297834
C[C@]12CCCC[C@H]1[C@H]2O,0.271724905
CC(=O)C(=O)C1(C)CC1,1.110186142
CO[C@H]1CCOC12CC2,0.519327214
C[C@]1(C=O)C=CCCO1,1.053785671
O=C[C@@]12CO[C@@H]1C[C@@H]2O,1.656075515
CCCc1ncnnn1,1.614065564
C[C@@]12C[C@@H]([C@H]3C[C@H]31)[C@H]2O,1.006022124
O=C1OCC(O)CO1,2.539690044
C[C@H]1[C@H]2OC[C@@H](C)O[C@@H]12,0.437965851
C[C@H]1CC2(COC2)CO1,1.820983305
O=CCC1=CCOCC1,1.147553359
CC[N@@]1C[C@H]1CN1CC1,0.435597982
CCC(CC)CCO,1.965126681
Cn1cccn1,1.324162399
CO[C@@H](C)[C@H]1[C@H]2C[C@@H]1C2,1.315031933
C#C[C@@H]1CO[C@@H]1COC,1.490853184
C#C[C@@H]1O[C@@H]2[C@H](CO)[C@@H]21,0.971803131
C[C@H]1C[C@H]2[N@]1[C@]2(C)C#N,1.356571595
CCC[C@@H](O)C1(C)CC1,1.149144996
CC[C@H]1CCCCC1=O,1.295954931
C1=C[C@]2(CO2)[C@H]2C[C@@H]1O2,1.344322485
C[C@H]1O[C@H]2[C@H]3C[C@H]3[C@@]12C,0.550292356
CO[C@@H](C)[C@H]1CCC1=O,1.366544885
CC[C@H]1O[C@H]1C1(C)CC1,1.100931899
C1=C[C@H]2O[C@]23CCO[C@H]13,1.393233906
O=C1C[C@]2(O)CO[C@H]1C2,1.17367674
CNC1([C@@H](N)C#N)CC1,0.47113974
CCCC[C@H]1C[C@@H](O)C1,1.341271237
CC#C[C@H]1N[C@]1(C)C#N,1.473463555
CC[C@@H]1C[C@@H]1[C@H](O)CC,1.095705417
CCO[C@H](C=O)COC,1.338668347
CC[C@@H](CCCO)OC,1.509535705
O=C1OCCOCCO1,2.151951318
C1C[C@H](C2CC2)OCO1,1.686950442
CC[C@H]1CC[C@@H](C)C1=O,1.174808981
N#CC[C@@H]1C=CCC1,1.593148044
C#CC1=CC(=O)OCC1,1.89743228
CC[C@@H](O)C1=CCOC1,0.921651761
C1=C[C@]2(CCC1)CO2,1.191169914
C[C@H]1[C@H]2OC[C@@H]1C(=O)O2,2.288857221
CC[C@H]1CCCCCO1,1.328745553
C[C@H]1CCCCOCO1,1.816936234
CO[C@H]1CC[C@]2(CO2)C1,1.633118365
CC(C)Cn1ccnn1,1.617135461
C#CC[C@H](C)[C@H]1CCO1,1.680889743
C1C[C@@H]2O[C@@H]3C[C@@H]3[C@@H]2O1,0.870789464
CO[C@H]1CC=C(C)[C@H]1C,0.755115141
CCO[C@H]1C[C@@H](C)C1=O,0.56118786
OCC#CCCCO,1.642588303
CC1=C[C@](C)(O)[C@@H](C)C1,0.85716999
C[N@]1[C@H]2[C@@H]1C[C@@H]1C[C@@]12C,0.487293645
C[C@@]12CC3=C[C@H]4[C@@H]1[N@@]4[C@H]32,0.095030747
CCC#C[C@@H](O)CO,1.333372745
C#C[C@@H]1[C@@H]2C[C@H](CO)[C@H]12,1.139148095
O=C1C[C@@H]2OC[C@H](O)[C@H]12,1.598876029
C[C@@]1(CC=O)O[C@H]1C=O,2.259729166
C[C@H]1C=C2C[C@H]3[N@]1[C@@]23C,0.141121756
CCC#CCCCCO,1.39169622
N#CC[C@@H]1[C@@H]2[C@H]3CN2[C@@H]13,1.113026936
C[C@]12O[C@H]1CCC[C@H]2O,1.583957191
CC(C)[C@H]1C[C@H]1CC#N,1.655712163
O=C1COCCCO1,1.901734674
O=CCC1(CO)CC1,1.405964857
O=C(CO)OC1CC1,1.606298372
Cn1ncc(NC=N)n1,0.543253633
O=C1CC=CC[C@@]12CO2,1.530620613
CN1[C@@H]2[C@H]3[C@@H]2[C@H](C#N)[C@H]31,0.48029524
c1nc2c3n1C[C@H]3CC2,0.310912778
CO[C@H]1COC[C@@H](C)O1,1.09253076
C[C@H]1O[C@H]2C[C@@]2(C)[C@H]1O,0.767577246
C[C@@H]1C[C@@H]2O[C@]12[C@@H](C)O,1.019576082
C1C[C@H]2O[C@@]2([C@H]2CO2)C1,1.489800417
C#C[C@@H]1O[C@@H]1CC(C)=O,1.723608619
CN1CCn2ncnc21,0.183395757
CC(C)[C@@H](C)[C@H]1C[N@@]1C,0.51199623
C#C[C@@H](C#N)CN(C)C,0.489624159
O=C1CO[C@@H]2C[C@@H]2[C@@H]1O,1.156868451
CC1([C@@H]2C[C@@]2(C)O)CC1,0.046725715
COC(=O)COC(C)C,1.700634536
CC[C@@]1(OC=O)C[C@H]1C,1.064221615
C#C[C@H](C)C#CCC#N,2.35267274
C/N=C1\C[C@@]2(C#N)CN12,1.513282845
C[C@@H]1[C@H]2OC[C@]3(C)[C@H]2[C@H]13,0.774562333
C#CC1=C[C@H]2O[C@H]2C1,1.150094397
CC[C@@H](C)OC1CC1,0.61133293
N#CC1=CC[C@H]2C[N@@]2C1,1.235353524
CCCc1cnccn1,1.478523564
C#CCCCCC=O,2.22003676
CC1=C2CO[C@H]2[C@@H](O)C1,0.591047494
CC[C@H]1C[C@H](C=O)O1,1.556884846
CC[C@H]1C[C@H]2O[C@@H]12,1.274514845
CC[C@H]1[C@@H](O)[C@H]1CCO,0.463533205
C[C@H]1O[C@H]1CC(C)(C)C,1.576989772
C[C@]12[C@@H]3[C@H]4[C@H](OC[C@H]41)[C@@H]32,0.565454805
C[C@H]1[C@H]2C[C@@](N)(C#N)[C@@H]12,1.449211905
O=C[C@@H]1C(=O)[C@@H]2CC[C@H]12,1.603209036
O=C[C@H]1CC=CCO1,1.667520665
C#CCC[C@H](C)OCC,1.69535913
CC[C@@H]1[C@@H]2N3C[C@]2(C)[C@@H]13,0.505175832
CO[C@H]1C[C@H]2[C@@H](C)[C@H]2O1,0.362921095
C1CC2(C1)C[C@H]1OC[C@H]12,1.220080808
C[C@H]1C[C@@]2(CO1)C[C@H]2O,0.587610233
O=C(CO)[C@H]1OC[C@H]1O,1.591655578
C1C[C@@H]2C[C@@]3(C1)C[C@H]3O2,0.29657615
C[C@]12[C@@H]3[C@H]4[C@H]5[C@H]([C@H]5N41)[C@@H]32,0.839305647
